timestamp,id,type,x,y,theta
1657100477.8,2470283,VEHICLE,419513.2582939621,4732702.59405757,2.2876250743866
1657100477.9,2470283,VEHICLE,419513.42655811104,4732702.34625454,2.14786052703857
1657100478.0,2470283,VEHICLE,419513.79972119,4732701.86882503,-0.9984433054924008
1657100478.1,2470283,VEHICLE,419513.939719457,4732701.83799258,-0.9946512579917908
1657100478.2,2470283,VEHICLE,419514.250014132,4732701.43494164,-1.01142227649689
1657100478.3,2470283,VEHICLE,419514.683218687,4732701.09592556,-1.01203441619873
1657100478.4,2470283,VEHICLE,419514.902476427,4732700.93987065,-1.01355731487274
1657100478.5,2470283,VEHICLE,419515.23215676897,4732700.52355309,-1.01168513298035
1657100478.6,2470283,VEHICLE,419515.58998099604,4732700.11919409,-1.0119434595108
1657100478.7,2470283,VEHICLE,419516.091764241,4732699.80092811,-1.00412118434906
1657100478.8,2470283,VEHICLE,419516.402834515,4732699.3783148,-0.969226002693176
1657100478.9,2470283,VEHICLE,419516.737865844,4732698.96832202,-0.955440580844879
1657100479.0,2470283,VEHICLE,419517.0447437521,4732698.4285186,-0.929506838321686
1657100479.1,2470283,VEHICLE,419517.419029895,4732698.01253978,-0.892973780632019
1657100479.2,2470283,VEHICLE,419517.80491157,4732697.57160934,-0.878942430019379
1657100479.3,2470283,VEHICLE,419518.201555984,4732697.14631408,-0.8702809810638431
1657100479.4,2470283,VEHICLE,419518.612062881,4732696.72354499,-0.867596864700317
1657100479.5,2470283,VEHICLE,419519.041804996,4732696.31646788,-0.866258680820465
1657100479.6,2470283,VEHICLE,419519.472388047,4732695.87890601,-0.856020748615265
1657100479.7,2470283,VEHICLE,419519.9109179609,4732695.43910911,-0.832404851913452
1657100479.8,2470283,VEHICLE,419520.348694906,4732695.02846162,-0.802726328372955
1657100479.9,2470283,VEHICLE,419520.814593656,4732694.63976393,-0.784196436405182
1657100480.0,2470283,VEHICLE,419521.331039521,4732694.25709554,-0.7639145851135251
1657100480.1,2470283,VEHICLE,419521.85217066796,4732693.92838556,-0.721787571907043
1657100480.2,2470283,VEHICLE,419522.33426216297,4732693.52448242,-0.723549604415894
1657100480.3,2470283,VEHICLE,419522.83080702,4732693.12657649,-0.70848137140274
1657100480.4,2470283,VEHICLE,419523.345048383,4732692.76514241,-0.695001780986786
1657100480.5,2470283,VEHICLE,419523.8772799179,4732692.41246057,-0.659409165382385
1657100480.6,2470283,VEHICLE,419524.44255726703,4732692.0781492,-0.62922728061676
1657100480.7,2470283,VEHICLE,419525.014017231,4732691.72104234,-0.6087043881416321
1657100480.8,2470283,VEHICLE,419525.57563062897,4732691.3663937,-0.583232283592224
1657100480.9,2470283,VEHICLE,419526.115287103,4732691.01931528,-0.56721293926239
1657100481.0,2470283,VEHICLE,419526.702072407,4732690.7305836,-0.5520182251930239
1657100481.1,2470283,VEHICLE,419527.26836590795,4732690.42214963,-0.540060043334961
1657100481.2,2470283,VEHICLE,419527.837665429,4732690.09421976,-0.52361536026001
1657100481.3,2470283,VEHICLE,419528.42989297706,4732689.78958351,-0.512206971645355
1657100481.4,2470283,VEHICLE,419529.014821083,4732689.47324,-0.49858832359314
1657100481.5,2470283,VEHICLE,419529.615123605,4732689.17705249,-0.48648989200592
1657100481.6,2470283,VEHICLE,419530.21703059296,4732688.89225045,-0.47405007481575
1657100481.7,2470283,VEHICLE,419530.812394561,4732688.60832319,-0.476706594228745
1657100481.8,2470283,VEHICLE,419531.426953905,4732688.32357899,-0.4665656387805941
1657100481.9,2470283,VEHICLE,419532.04066298896,4732688.06173632,-0.460556387901306
1657100482.0,2470283,VEHICLE,419532.65919643204,4732687.80236575,-0.452851533889771
1657100482.1,2470283,VEHICLE,419533.27666732,4732687.5524777,-0.4444792568683621
1657100482.2,2470283,VEHICLE,419533.89155917295,4732687.32703398,-0.428579568862915
1657100482.3,2470283,VEHICLE,419534.533757829,4732687.11566586,-0.4082519710063929
1657100482.4,2470283,VEHICLE,419535.16635829705,4732686.88848375,-0.405577659606934
1657100482.5,2470283,VEHICLE,419535.811288698,4732686.68238323,-0.384801268577576
1657100482.6,2470283,VEHICLE,419536.475470079,4732686.50430888,-0.36063665151596097
1657100482.7,2470283,VEHICLE,419537.13720347296,4732686.31416654,-0.336798042058945
1657100482.8,2470283,VEHICLE,419537.796936744,4732686.15974775,-0.315664172172546
1657100482.9,2470283,VEHICLE,419538.439686229,4732686.01759196,-0.276965826749802
1657100483.0,2470283,VEHICLE,419539.07026431104,4732685.90217878,-0.24979048967361495
1657100483.1,2470283,VEHICLE,419539.693134072,4732685.77287898,-0.227612733840942
1657100483.2,2470283,VEHICLE,419540.3300150071,4732685.65493602,-0.210537433624268
1657100483.3,2470283,VEHICLE,419540.979417448,4732685.55394887,-0.18211410939693495
1657100483.4,2470283,VEHICLE,419541.62982900796,4732685.45434995,-0.170293852686882
1657100483.5,2470283,VEHICLE,419542.317304976,4732685.35638656,-0.160719349980354
1657100483.6,2470283,VEHICLE,419543.00561283104,4732685.24976572,-0.17088901996612502
1657100483.7,2470283,VEHICLE,419543.686312766,4732685.18943681,-0.162942469120026
1657100483.8,2470283,VEHICLE,419544.355579812,4732685.13310742,-0.143409535288811
1657100483.9,2470283,VEHICLE,419545.064956429,4732685.11505597,-0.110035941004753
1657100484.0,2470283,VEHICLE,419545.762283442,4732685.09678599,-0.0866097807884216
1657100484.1,2470283,VEHICLE,419546.49245038396,4732685.12525398,-0.0403062961995602
1657100484.2,2470283,VEHICLE,419547.24461914896,4732685.14068702,-0.0161612201482058
1657100484.3,2470283,VEHICLE,419547.9773601209,4732685.16988367,-0.0026607830077409
1657100484.4,2470283,VEHICLE,419548.675331472,4732685.20191915,0.0222532022744417
1657100484.5,2470283,VEHICLE,419549.38190006797,4732685.27381864,0.0444859564304352
1657100484.6,2470283,VEHICLE,419550.1068987021,4732685.32167513,0.0617916435003281
1657100484.7,2470283,VEHICLE,419550.85101834795,4732685.42347241,0.0917645245790482
1657100484.8,2470283,VEHICLE,419551.617063204,4732685.53006269,0.112528756260872
1657100484.9,2470283,VEHICLE,419552.381157444,4732685.63389452,0.135495662689209
1657100485.0,2470283,VEHICLE,419553.121015915,4732685.75810374,0.158808469772339
1657100485.1,2470283,VEHICLE,419553.885454959,4732685.88477383,0.18417425453662895
1657100485.2,2470283,VEHICLE,419554.650752232,4732686.02283006,0.212712213397026
1657100485.3,2470283,VEHICLE,419555.418951776,4732686.18668782,0.235840901732445
1657100485.4,2470283,VEHICLE,419556.19928423705,4732686.36333518,0.254417955875397
1657100485.5,2470283,VEHICLE,419556.979004769,4732686.55349059,0.263626158237457
1657100485.6,2470283,VEHICLE,419557.78429856704,4732686.76202418,0.268260210752487
1657100485.7,2470283,VEHICLE,419558.572848352,4732686.98097064,0.279219001531601
1657100485.8,2470283,VEHICLE,419559.38820251,4732687.22421813,0.289192199707031
1657100485.9,2470283,VEHICLE,419560.182479539,4732687.47141245,0.298364192247391
1657100486.0,2470283,VEHICLE,419561.000937235,4732687.74653177,0.31440025568008395
1657100486.1,2470283,VEHICLE,419561.796525701,4732688.02673404,0.35336658358573897
1657100486.2,2470283,VEHICLE,419562.590664495,4732688.37677828,0.388460576534271
1657100486.3,2470283,VEHICLE,419563.389648114,4732688.72818575,0.43060922622680703
1657100486.4,2470283,VEHICLE,419564.20189285,4732689.07278844,0.467530816793442
1657100486.5,2470283,VEHICLE,419565.04541287705,4732689.39251298,0.504075825214386
1657100486.6,2470283,VEHICLE,419565.85977746296,4732689.75356017,0.5159291028976439
1657100486.7,2470283,VEHICLE,419566.681318359,4732690.08432443,0.51948344707489
1657100486.8,2470283,VEHICLE,419567.490794197,4732690.4210731,0.528639256954193
1657100486.9,2470283,VEHICLE,419568.310391263,4732690.74019422,0.445727050304413
1657100487.0,2470283,VEHICLE,419569.168151357,4732691.07756663,0.4481192231178279
1657100487.1,2470283,VEHICLE,419570.001950985,4732691.41852037,0.447891652584076
1657100487.2,2470283,VEHICLE,419570.860840194,4732691.75451816,0.4203065931797029
1657100487.3,2470283,VEHICLE,419571.72640959604,4732692.09890454,0.417612701654434
1657100487.4,2470283,VEHICLE,419572.58219831396,4732692.43610184,0.421358048915863
1657100487.5,2470283,VEHICLE,419573.444523516,4732692.77317111,0.417628884315491
1657100487.6,2470283,VEHICLE,419574.31735350203,4732693.10884357,0.41763585805892894
1657100487.7,2470283,VEHICLE,419575.193504288,4732693.44255242,0.418599456548691
1657100477.8,2468980,VEHICLE,419529.08879879897,4732686.9542912,-0.618844568729401
1657100477.9,2468980,VEHICLE,419529.565373655,4732686.70963273,-0.598469257354736
1657100478.0,2468980,VEHICLE,419530.04408227204,4732686.45704656,-0.5773375034332281
1657100478.1,2468980,VEHICLE,419530.538821381,4732686.23934326,-0.541427671909332
1657100478.2,2468980,VEHICLE,419531.02555074,4732686.01948407,-0.517561912536621
1657100478.3,2468980,VEHICLE,419531.5025065271,4732685.80275116,-0.500419616699219
1657100478.4,2468980,VEHICLE,419531.990206435,4732685.59413764,-0.4773088991642
1657100478.5,2468980,VEHICLE,419532.474116997,4732685.42075598,-0.4534675776958471
1657100478.6,2468980,VEHICLE,419532.951885059,4732685.23596533,-0.410150468349457
1657100478.7,2468980,VEHICLE,419533.473347609,4732685.11081866,-0.3811159431934361
1657100478.8,2468980,VEHICLE,419533.986377263,4732684.97385936,-0.355535537004471
1657100478.9,2468980,VEHICLE,419534.496261356,4732684.84180674,-0.331917941570282
1657100479.0,2468980,VEHICLE,419535.00251559104,4732684.70542135,-0.3104024231433869
1657100479.1,2468980,VEHICLE,419535.485105585,4732684.58687141,-0.288001835346222
1657100479.2,2468980,VEHICLE,419535.983554384,4732684.46074736,-0.264260143041611
1657100479.3,2468980,VEHICLE,419536.497762665,4732684.40459439,-0.254413902759552
1657100479.4,2468980,VEHICLE,419537.0119127629,4732684.29182177,-0.250771701335907
1657100479.5,2468980,VEHICLE,419537.529583458,4732684.18980094,-0.244056776165962
1657100479.6,2468980,VEHICLE,419538.04788396397,4732684.10063861,-0.228116914629936
1657100479.7,2468980,VEHICLE,419538.575769025,4732684.02561957,-0.20937642455101
1657100479.8,2468980,VEHICLE,419539.105314629,4732683.98600111,-0.186684876680374
1657100479.9,2468980,VEHICLE,419539.636965451,4732683.91925484,-0.178114160895348
1657100480.0,2468980,VEHICLE,419540.172401168,4732683.85542997,-0.17191788554191598
1657100480.1,2468980,VEHICLE,419540.7090218369,4732683.82024887,-0.163203001022339
1657100480.2,2468980,VEHICLE,419541.249782383,4732683.7721824,-0.160999953746796
1657100480.3,2468980,VEHICLE,419541.846999976,4732683.7413329,-0.147469088435173
1657100480.4,2468980,VEHICLE,419542.398422266,4732683.75156608,-0.12486478686332697
1657100480.5,2468980,VEHICLE,419543.03114728397,4732683.789060401,-0.092778779566288
1657100480.6,2468980,VEHICLE,419543.595153149,4732683.83177988,-0.0708933249115944
1657100480.7,2468980,VEHICLE,419544.18543828896,4732683.85164597,-0.0104081071913242
1657100480.8,2468980,VEHICLE,419544.7808859471,4732683.91444398,0.0406085103750229
1657100480.9,2468980,VEHICLE,419545.368099301,4732683.96698139,0.0889123380184174
1657100481.0,2468980,VEHICLE,419546.02504643705,4732684.20981025,0.119895026087761
1657100481.1,2468980,VEHICLE,419546.638723837,4732684.29213542,0.15255101025104506
1657100481.2,2468980,VEHICLE,419547.253722074,4732684.37588519,0.187250480055809
1657100481.3,2468980,VEHICLE,419547.86467780295,4732684.46904693,0.19758585095405606
1657100481.4,2468980,VEHICLE,419548.48314076,4732684.63662248,0.218564480543137
1657100481.5,2468980,VEHICLE,419549.105012272,4732684.81047523,0.21651911735534696
1657100481.6,2468980,VEHICLE,419549.716049292,4732684.969013,0.232363939285278
1657100481.7,2468980,VEHICLE,419550.34953332704,4732685.15660693,0.246457174420357
1657100481.8,2468980,VEHICLE,419550.974601733,4732685.33646972,0.249622657895088
1657100481.9,2468980,VEHICLE,419551.612099799,4732685.51266965,0.259645938873291
1657100482.0,2468980,VEHICLE,419552.24453716,4732685.705265099,0.273294806480408
1657100482.1,2468980,VEHICLE,419552.885418274,4732685.93187942,0.28847426176071195
1657100482.2,2468980,VEHICLE,419553.521385585,4732686.13628995,0.294810056686401
1657100482.3,2468980,VEHICLE,419554.143419275,4732686.38871737,0.313528180122375
1657100482.4,2468980,VEHICLE,419554.76332082704,4732686.62433884,0.325053840875626
1657100482.5,2468980,VEHICLE,419555.41084197705,4732686.85940556,0.331789761781693
1657100482.6,2468980,VEHICLE,419556.03883458796,4732687.12158434,0.347228050231934
1657100482.7,2468980,VEHICLE,419556.672353294,4732687.37226005,0.3755613267421721
1657100482.8,2468980,VEHICLE,419557.287777623,4732687.62732131,0.37655025720596297
1657100482.9,2468980,VEHICLE,419557.91713572,4732687.90290584,0.392569065093994
1657100483.0,2468980,VEHICLE,419558.5473426421,4732688.18126174,0.4055435061454771
1657100483.1,2468980,VEHICLE,419559.189663239,4732688.46515024,0.411759614944458
1657100483.2,2468980,VEHICLE,419559.847164825,4732688.73798769,0.384957939386368
1657100483.3,2468980,VEHICLE,419560.517609838,4732689.04059032,0.387778490781784
1657100483.4,2468980,VEHICLE,419561.190146798,4732689.36964361,0.401215553283691
1657100483.6,2468980,VEHICLE,419562.271792157,4732689.9939255,0.402271062135696
1657100483.7,2468980,VEHICLE,419562.899256223,4732690.38572171,0.39949271082878096
1657100483.8,2468980,VEHICLE,419563.542072761,4732690.76327834,0.405491411685944
1657100483.9,2468980,VEHICLE,419564.194859981,4732691.10130578,0.4324789643287661
1657100484.0,2468980,VEHICLE,419564.878571171,4732691.42103689,0.435335040092468
1657100484.1,2468980,VEHICLE,419565.56387203204,4732691.71865814,0.43824759125709495
1657100484.2,2468980,VEHICLE,419566.248995298,4732692.00142661,0.438231855630875
1657100484.3,2468980,VEHICLE,419566.93987560796,4732692.31165896,0.43781054019928
1657100484.4,2468980,VEHICLE,419567.631557397,4732692.62672493,0.44540387392044106
1657100484.5,2468980,VEHICLE,419568.326913464,4732692.94073924,0.471287846565247
1657100484.6,2468980,VEHICLE,419569.0393783021,4732693.23578987,0.490848690271378
1657100484.7,2468980,VEHICLE,419569.77179513295,4732693.54005509,0.529049873352051
1657100484.8,2468980,VEHICLE,419570.50714069,4732693.89329478,0.5204923748970031
1657100484.9,2468980,VEHICLE,419571.223813141,4732694.27417127,0.5292035937309271
1657100485.0,2468980,VEHICLE,419571.911142906,4732694.6433415,0.5046772956848139
1657100485.1,2468980,VEHICLE,419572.580992158,4732695.00820831,0.48649936914444
1657100485.2,2468980,VEHICLE,419573.2697348979,4732695.36666419,0.491375029087067
1657100485.3,2468980,VEHICLE,419573.960171164,4732695.72460448,0.490787297487259
1657100485.4,2468980,VEHICLE,419574.656360575,4732696.06750061,0.49351105093956
1657100485.5,2468980,VEHICLE,419575.357268953,4732696.41038029,0.487488061189651
1657100485.6,2468980,VEHICLE,419576.058635812,4732696.76908274,0.489890784025192
1657100485.7,2468980,VEHICLE,419576.758652081,4732697.137010201,0.485584944486618
1657100485.8,2468980,VEHICLE,419577.47392459796,4732697.5186406,0.486726969480515
1657100485.9,2468980,VEHICLE,419578.178635136,4732697.89000859,0.488001614809036
1657100486.0,2468980,VEHICLE,419578.894425253,4732698.26557974,0.4880234003067021
1657100486.1,2468980,VEHICLE,419579.617387495,4732698.63691384,0.489769816398621
1657100486.2,2468980,VEHICLE,419580.34714885795,4732699.02391591,0.506861090660095
1657100486.3,2468980,VEHICLE,419581.089208331,4732699.41422001,0.511262238025665
1657100486.4,2468980,VEHICLE,419581.83306754,4732699.81842053,0.512568414211273
1657100486.5,2468980,VEHICLE,419582.57391807897,4732700.21157833,0.512542724609375
1657100486.6,2468980,VEHICLE,419583.311745359,4732700.60384774,0.507002413272858
1657100486.7,2468980,VEHICLE,419584.070083166,4732701.00878664,0.5071095228195189
1657100486.8,2468980,VEHICLE,419584.810407312,4732701.39500016,0.5060836672782899
1657100486.9,2468980,VEHICLE,419585.5561646471,4732701.80264586,0.505405306816101
1657100487.0,2468980,VEHICLE,419586.31226005795,4732702.195437,0.5067120790481571
1657100487.1,2468980,VEHICLE,419587.06899577397,4732702.59935074,0.506708562374115
1657100487.2,2468980,VEHICLE,419587.83301105705,4732703.01431243,0.501612305641174
1657100487.3,2468980,VEHICLE,419588.597706565,4732703.4195568,0.479652017354965
1657100487.4,2468980,VEHICLE,419589.364273065,4732703.81633401,0.475786477327347
1657100487.5,2468980,VEHICLE,419590.134778834,4732704.21229525,0.4748407304286961
1657100487.6,2468980,VEHICLE,419590.90557618,4732704.60501288,0.478551954030991
1657100487.7,2468980,VEHICLE,419591.6813841671,4732704.99426971,0.47634893655777
1657100477.8,2469077,VEHICLE,419521.63902373,4732682.03284353,-1.01348352432251
1657100477.9,2469077,VEHICLE,419521.92306401103,4732681.56765827,-1.0135885477066
1657100478.0,2469077,VEHICLE,419522.237349845,4732681.15899459,-1.01384842395782
1657100478.1,2469077,VEHICLE,419522.52105041104,4732680.71008703,-1.01128542423248
1657100478.2,2469077,VEHICLE,419522.807432224,4732680.26219812,-1.00593280792236
1657100478.3,2469077,VEHICLE,419523.052490638,4732679.8076246,-1.00516378879547
1657100478.4,2469077,VEHICLE,419523.33916966,4732679.37648006,-1.00450229644775
1657100478.5,2469077,VEHICLE,419523.605247058,4732678.94800489,-1.00376653671265
1657100478.6,2469077,VEHICLE,419523.871265576,4732678.52451211,-1.0090051889419598
1657100478.7,2469077,VEHICLE,419524.11796064,4732678.08654206,-1.00958716869354
1657100478.8,2469077,VEHICLE,419524.4017846271,4732677.72118404,-1.00245904922485
1657100478.9,2469077,VEHICLE,419524.647868159,4732677.29568073,-1.00251567363739
1657100479.0,2469077,VEHICLE,419524.90975983103,4732676.88905844,-1.00195837020874
1657100479.1,2469077,VEHICLE,419525.16855685203,4732676.49546329,-0.997911632061005
1657100479.2,2469077,VEHICLE,419525.40076831,4732676.1423325,-0.9940624833106992
1657100479.3,2469077,VEHICLE,419525.650324329,4732675.73624161,-0.9919027090072629
1657100479.4,2469077,VEHICLE,419525.911119495,4732675.34736085,-0.989495277404785
1657100479.5,2469077,VEHICLE,419526.164878184,4732674.96494599,-0.987338662147522
1657100479.6,2469077,VEHICLE,419526.42102744,4732674.57134734,-0.989015936851501
1657100479.7,2469077,VEHICLE,419526.669888453,4732674.18072795,-0.987414956092834
1657100479.8,2469077,VEHICLE,419526.925308966,4732673.78864754,-0.9854616522789
1657100479.9,2469077,VEHICLE,419527.16919031396,4732673.38846126,-0.985739827156067
1657100480.0,2469077,VEHICLE,419527.42700359103,4732673.00650433,-0.986309170722961
1657100480.1,2469077,VEHICLE,419527.64942702,4732672.60474098,-0.9864395260810848
1657100480.2,2469077,VEHICLE,419527.890983754,4732672.22812098,-0.990726113319397
1657100480.3,2469077,VEHICLE,419528.143613035,4732671.84395693,-0.9946858882904048
1657100480.4,2469077,VEHICLE,419528.395118457,4732671.49692767,-0.995004832744598
1657100480.5,2469077,VEHICLE,419528.632069736,4732671.12934522,-0.996739029884338
1657100480.6,2469077,VEHICLE,419528.894046349,4732670.76270698,-0.999949872493744
1657100480.7,2469077,VEHICLE,419529.144510296,4732670.39215479,-0.996075093746185
1657100480.8,2469077,VEHICLE,419529.39201043,4732670.02015113,-0.995919048786163
1657100480.9,2469077,VEHICLE,419529.64459787396,4732669.64612925,-0.9958701133728032
1657100481.0,2469077,VEHICLE,419529.8910035609,4732669.27531577,-0.995385348796844
1657100481.1,2469077,VEHICLE,419530.131775705,4732668.91128573,-0.99618262052536
1657100481.2,2469077,VEHICLE,419530.3657419,4732668.54958756,-0.995592296123505
1657100481.3,2469077,VEHICLE,419530.614368485,4732668.189189498,-0.9941314458847048
1657100481.4,2469077,VEHICLE,419530.8573858271,4732667.81278122,-0.992753028869629
1657100481.5,2469077,VEHICLE,419531.110814266,4732667.44208302,-0.991304397583008
1657100481.6,2469077,VEHICLE,419531.3657175061,4732667.05888819,-0.988603115081787
1657100481.7,2469077,VEHICLE,419531.624280424,4732666.6618864015,-0.987853050231934
1657100481.8,2469077,VEHICLE,419532.051622775,4732666.02692786,-0.988017320632935
1657100481.9,2469077,VEHICLE,419532.392384845,4732665.52523371,-0.9848356842994692
1657100482.0,2469077,VEHICLE,419532.72488257295,4732665.03802191,-0.981772184371948
1657100482.1,2469077,VEHICLE,419533.055361766,4732664.54931046,-0.976798295974731
1657100482.2,2469077,VEHICLE,419533.39334244,4732664.05117102,-0.976221859455109
1657100482.3,2469077,VEHICLE,419533.70757842297,4732663.59688131,-0.9754145741462712
1657100482.4,2469077,VEHICLE,419534.052278232,4732663.08212623,-0.975873947143555
1657100482.5,2469077,VEHICLE,419534.39054954704,4732662.58400621,-0.969831883907318
1657100482.6,2469077,VEHICLE,419534.748635936,4732662.06105967,-0.964225053787231
1657100482.7,2469077,VEHICLE,419535.115405263,4732661.5350685,-0.9560664296150212
1657100482.8,2469077,VEHICLE,419535.46028099,4732661.04365127,-0.946048200130463
1657100482.9,2469077,VEHICLE,419535.84229949396,4732660.55611939,-0.935072004795074
1657100483.0,2469077,VEHICLE,419536.18889436795,4732660.06096812,-0.922333419322968
1657100483.1,2469077,VEHICLE,419536.545891384,4732659.57179373,-0.911395728588104
1657100483.2,2469077,VEHICLE,419536.902318164,4732659.09419144,-0.898363769054413
1657100483.3,2469077,VEHICLE,419537.249596311,4732658.59121998,-0.893298149108887
1657100483.4,2469077,VEHICLE,419537.6002148061,4732658.08457585,-0.887445449829102
1657100483.5,2469077,VEHICLE,419537.98724126397,4732657.56202321,-0.88861483335495
1657100483.6,2469077,VEHICLE,419538.337625149,4732657.06118887,-0.884876906871796
1657100483.7,2469077,VEHICLE,419538.716007432,4732656.5273095,-0.8820418119430541
1657100483.8,2469077,VEHICLE,419539.091323207,4732656.00029508,-0.879794538021088
1657100483.9,2469077,VEHICLE,419539.45160355396,4732655.50554031,-0.878282606601715
1657100484.0,2469077,VEHICLE,419539.82439086295,4732654.99254521,-0.875032007694244
1657100484.1,2469077,VEHICLE,419540.2043459061,4732654.46161982,-0.8702391982078549
1657100484.2,2469077,VEHICLE,419540.601882484,4732653.91836241,-0.874977707862854
1657100484.3,2469077,VEHICLE,419540.980698185,4732653.38553325,-0.8721629977226261
1657100484.4,2469077,VEHICLE,419541.38164105295,4732652.84478388,-0.869976282119751
1657100484.5,2469077,VEHICLE,419541.778993497,4732652.31960967,-0.865273296833038
1657100484.6,2469077,VEHICLE,419542.19650494,4732651.75865244,-0.8593774437904359
1657100484.7,2469077,VEHICLE,419542.61566311,4732651.18377831,-0.8507356643676759
1657100484.8,2469077,VEHICLE,419542.999809377,4732650.64099846,-0.8408244848251339
1657100484.9,2469077,VEHICLE,419543.3949084521,4732650.09041517,-0.8384622931480409
1657100485.0,2469077,VEHICLE,419543.812557859,4732649.52951087,-0.830579221248627
1657100485.1,2469077,VEHICLE,419544.229700599,4732648.97266272,-0.83493709564209
1657100485.2,2469077,VEHICLE,419544.651054701,4732648.40310082,-0.8353431224823001
1657100485.3,2469077,VEHICLE,419545.09124181396,4732647.81308731,-0.8374782800674442
1657100485.4,2469077,VEHICLE,419545.519618069,4732647.22796041,-0.839322328567505
1657100485.5,2469077,VEHICLE,419545.957693759,4732646.63606952,-0.839500606060028
1657100485.6,2469077,VEHICLE,419546.390480529,4732646.04147589,-0.841383993625641
1657100485.7,2469077,VEHICLE,419546.81605905,4732645.45278327,-0.8493875861167909
1657100485.8,2469077,VEHICLE,419547.245071793,4732644.85139604,-0.855515539646149
1657100485.9,2469077,VEHICLE,419547.673205321,4732644.24861649,-0.856872200965881
1657100486.0,2469077,VEHICLE,419548.1036536661,4732643.64886499,-0.847177267074585
1657100486.1,2469077,VEHICLE,419548.5556605809,4732643.03789371,-0.797297060489655
1657100486.2,2469077,VEHICLE,419549.011918656,4732642.42192526,-0.792044758796692
1657100486.3,2469077,VEHICLE,419549.4668361271,4732641.78745313,-0.805884659290314
1657100486.4,2469077,VEHICLE,419549.85919645295,4732641.07796116,-0.914683043956757
1657100486.5,2469077,VEHICLE,419550.29130547296,4732640.40131989,-0.952764272689819
1657100486.6,2469077,VEHICLE,419550.759175716,4732639.74443836,-0.9566503763198848
1657100486.7,2469077,VEHICLE,419551.21134685,4732639.08066274,-0.97677743434906
1657100486.8,2469077,VEHICLE,419551.657857956,4732638.4103262015,-0.986193239688873
1657100486.9,2469077,VEHICLE,419552.11248782795,4732637.72361642,-0.99445766210556
1657100487.0,2469077,VEHICLE,419552.562119715,4732637.02641834,-0.996245682239532
1657100487.1,2469077,VEHICLE,419552.999399596,4732636.34636535,-1.00109577178955
1657100487.2,2469077,VEHICLE,419553.43831525295,4732635.64444551,-1.00296330451965
1657100487.3,2469077,VEHICLE,419553.8777488029,4732634.95771511,-1.04343032836914
1657100487.4,2469077,VEHICLE,419554.335260425,4732634.2738246,-1.04614388942719
1657100487.5,2469077,VEHICLE,419554.789001815,4732633.57819525,-1.0446115732193
1657100487.6,2469077,VEHICLE,419555.257606273,4732632.88069188,-1.0417551994323702
1657100487.7,2469077,VEHICLE,419555.724985207,4732632.18304717,-1.04281079769135
1657100477.8,2459816,BICYCLE,419482.284946657,4732675.48509792,-2.67393183708191
1657100477.9,2459816,BICYCLE,419482.007230928,4732675.34792819,-2.6686978340148904
1657100478.0,2459816,BICYCLE,419481.743594073,4732675.20845512,-2.6655702590942405
1657100478.1,2459816,BICYCLE,419481.470087769,4732675.06945156,-2.6635918617248504
1657100478.2,2459816,BICYCLE,419481.205736238,4732674.91999224,-2.66226053237915
1657100478.3,2459816,BICYCLE,419480.92796229897,4732674.77370036,-2.66136717796326
1657100478.4,2459816,BICYCLE,419480.65541362896,4732674.62666497,-2.6607036590576203
1657100478.5,2459816,BICYCLE,419480.38138677296,4732674.47832518,-2.6602144241333
1657100478.6,2459816,BICYCLE,419480.100021451,4732674.32174341,-2.6598122119903596
1657100478.7,2459816,BICYCLE,419479.83135557,4732674.15870438,-2.6592333316803
1657100478.8,2459816,BICYCLE,419479.55833464296,4732673.99373677,-2.65868377685547
1657100478.9,2459816,BICYCLE,419479.28657977,4732673.83366446,-2.6353302001953103
1657100479.0,2459816,BICYCLE,419479.00961801206,4732673.66188872,-2.61009120941162
1657100479.1,2459816,BICYCLE,419478.74220693705,4732673.50272899,-2.59058570861816
1657100479.2,2459816,BICYCLE,419478.460424187,4732673.34150996,-2.58042025566101
1657100479.3,2459816,BICYCLE,419478.187128981,4732673.17247206,-2.5796313285827597
1657100479.4,2459816,BICYCLE,419477.91753601294,4732672.993003501,-2.57892394065857
1657100479.5,2459816,BICYCLE,419477.649952009,4732672.82332936,-2.5783326625823997
1657100479.6,2459816,BICYCLE,419477.39478032204,4732672.64914456,-2.57733416557312
