timestamp,id,type,x,y,theta
1657100477.8,2468148,BICYCLE,419520.877230939,4732649.32753334,0.432542502880096
1657100477.9,2468148,BICYCLE,419520.708549362,4732649.3474798,0.432966947555542
1657100478.0,2468148,BICYCLE,419520.65095906,4732649.454181,0.43328982591629
1657100478.1,2468148,BICYCLE,419520.638274268,4732649.3889689,0.433102548122406
1657100478.2,2468148,BICYCLE,419520.576602443,4732649.49029205,0.432678997516632
1657100478.3,2468148,BICYCLE,419520.569908709,4732649.4890598,0.425955325365067
1657100478.4,2468148,BICYCLE,419520.631843818,4732649.41574446,0.418596059083939
1657100478.5,2468148,BICYCLE,419520.501101617,4732649.39052954,0.384896546602249
1657100478.6,2468148,BICYCLE,419520.501381001,4732649.39067787,0.361224770545959
1657100478.7,2468148,BICYCLE,419520.504763262,4732649.40206734,0.348817676305771
1657100478.8,2468148,BICYCLE,419520.505775335,4732649.41278774,0.342328548431396
1657100478.9,2468148,BICYCLE,419520.50838288,4732649.42429068,0.339055210351944
1657100479.0,2468148,BICYCLE,419520.505543253,4732649.43867385,0.337431490421295
1657100479.1,2468148,BICYCLE,419520.499290216,4732649.44785574,0.336651384830475
1657100479.2,2468148,BICYCLE,419520.497366624,4732649.44562348,0.336848348379135
1657100479.3,2468148,BICYCLE,419520.500218529,4732649.43781853,0.336633116006851
1657100479.4,2468148,BICYCLE,419520.50796801,4732649.41327288,0.336781054735184
1657100479.5,2468148,BICYCLE,419520.5105531,4732649.39972932,0.336066603660583
1657100479.6,2468148,BICYCLE,419520.512020137,4732649.38696306,0.336038172245026
1657100479.7,2468148,BICYCLE,419520.515835759,4732649.38979894,0.33591490983963
1657100479.8,2468148,BICYCLE,419520.474291394,4732649.37655741,0.333437830209732
1657100479.9,2468148,BICYCLE,419520.482107756,4732649.36555174,0.331760346889496
1657100480.0,2468148,BICYCLE,419520.495730567,4732649.32982772,0.330709099769592
1657100480.1,2468148,BICYCLE,419520.483506447,4732649.32448293,0.329846352338791
1657100480.2,2468148,BICYCLE,419520.482348481,4732649.31038797,0.329173773527145
1657100480.3,2468148,BICYCLE,419520.468806958,4732649.33977813,0.328660577535629
1657100480.4,2468148,BICYCLE,419520.457503187,4732649.3678537,0.328342705965042
1657100480.5,2468148,BICYCLE,419520.422464601,4732649.38215671,0.328238815069199
1657100480.6,2468148,BICYCLE,419520.407972552,4732649.37945111,0.328415930271149
1657100480.7,2468148,BICYCLE,419520.430312153,4732649.38438087,0.3285993039608
1657100480.8,2468148,BICYCLE,419520.457082596,4732649.3958587,0.328676968812943
1657100480.9,2468148,BICYCLE,419520.498315109,4732649.41976104,0.328754395246506
1657100481.0,2468148,BICYCLE,419520.519486559,4732649.41966241,0.328785002231598
1657100481.1,2468148,BICYCLE,419520.538589875,4732649.41842023,0.32881236076355
1657100481.2,2468148,BICYCLE,419520.542618763,4732649.41869148,0.328829646110535
1657100481.3,2468148,BICYCLE,419520.557365648,4732649.41990144,0.328848302364349
1657100481.4,2468148,BICYCLE,419520.568154395,4732649.42251534,0.328643321990967
1657100481.5,2468148,BICYCLE,419520.568379183,4732649.42243423,0.328718394041061
1657100481.6,2468148,BICYCLE,419520.499106009,4732649.39655966,0.32904440164566
1657100481.7,2468148,BICYCLE,419520.499201658,4732649.38613694,0.327677339315414
1657100481.8,2468148,BICYCLE,419520.49801192,4732649.38485048,0.326995730400085
1657100481.9,2468148,BICYCLE,419520.505593852,4732649.3674102,0.326463669538498
1657100482.0,2468148,BICYCLE,419520.511000683,4732649.37195313,0.325922936201096
1657100482.1,2468148,BICYCLE,419520.500214184,4732649.36855159,0.325376182794571
1657100482.2,2468148,BICYCLE,419520.49792261,4732649.35944881,0.325215041637421
1657100482.3,2468148,BICYCLE,419520.496155539,4732649.3641029,0.325014173984528
1657100482.4,2468148,BICYCLE,419520.479213058,4732649.35504907,0.324006617069244
1657100482.5,2468148,BICYCLE,419520.536515131,4732649.15353651,0.323356330394745
1657100482.6,2468148,BICYCLE,419520.558822747,4732649.07549336,0.323022305965424
1657100482.7,2468148,BICYCLE,419520.535012058,4732649.13295253,0.322861671447754
1657100482.8,2468148,BICYCLE,419520.581064563,4732648.95012911,0.323406577110291
1657100482.9,2468148,BICYCLE,419520.615548856,4732648.84282182,0.324986904859543
1657100483.1,2468148,BICYCLE,419520.509648674,4732649.31620719,0.33427307009697
1657100483.2,2468148,BICYCLE,419520.552390484,4732649.20554302,0.346501141786575
1657100483.3,2468148,BICYCLE,419520.574911955,4732649.15645743,0.354398012161255
1657100483.4,2468148,BICYCLE,419520.58339627,4732649.01928191,0.356543302536011
1657100483.5,2468148,BICYCLE,419520.597436275,4732648.97278065,0.360099196434021
1657100483.6,2468148,BICYCLE,419520.655356749,4732648.84382193,0.367809623479843
1657100483.7,2468148,BICYCLE,419520.699818607,4732648.74048437,0.375272512435913
1657100484.0,2468148,BICYCLE,419520.703787578,4732648.73178024,0.385914355516434
1657100484.1,2468148,BICYCLE,419520.708596301,4732648.68762034,0.443502247333527
1657100484.2,2468148,BICYCLE,419520.735960479,4732648.66263326,0.497284144163132
1657100484.4,2468148,PEDESTRIAN,419522.401416858,4732647.2678982,0.536421895027161
1657100484.5,2468148,PEDESTRIAN,419523.828311117,4732647.69844592,0.552154242992401
1657100484.6,2468148,PEDESTRIAN,419523.80761119,4732647.68458916,0.561792314052582
1657100484.7,2468148,PEDESTRIAN,419523.823679083,4732647.66052669,0.564438164234161
1657100484.9,2468148,PEDESTRIAN,419523.821811903,4732647.7046763,0.542512536048889
1657100485.1,2468148,PEDESTRIAN,419523.849979185,4732647.70293368,0.457816272974014
1657100485.2,2468148,PEDESTRIAN,419523.821739041,4732647.70402511,0.3791463971138
1657100485.3,2468148,PEDESTRIAN,419523.837884814,4732647.70497923,0.307447731494904
1657100485.4,2468148,PEDESTRIAN,419523.845724556,4732647.71063349,0.241418093442917
1657100485.5,2468148,PEDESTRIAN,419523.818943028,4732647.72533254,0.183071434497833
1657100485.7,2468148,PEDESTRIAN,419523.785317729,4732647.70622691,0.131675183773041
1657100485.8,2468148,PEDESTRIAN,419523.789600139,4732647.73188898,0.0857505425810814
1657100485.9,2468148,PEDESTRIAN,419523.800222752,4732647.70802764,0.0452295280992985
1657100486.0,2468148,PEDESTRIAN,419523.796844236,4732647.69927165,0.0082581117749214
1657100486.1,2468148,PEDESTRIAN,419523.807963974,4732647.72387561,-0.0260087102651596
1657100477.8,2468244,PEDESTRIAN,419518.629734513,4732660.78932619,-2.66179656982422
1657100477.9,2468244,PEDESTRIAN,419518.713997892,4732660.67558803,-2.66179656982422
1657100478.0,2468244,PEDESTRIAN,419518.80039598,4732660.55860881,-2.80365490913391
1657100478.1,2468244,PEDESTRIAN,419518.889669114,4732660.43801194,-2.93039011955261
1657100478.2,2468244,PEDESTRIAN,419519.116859955,4732660.23985566,-2.74160027503967
1657100478.3,2468244,PEDESTRIAN,419519.221283687,4732660.16475781,-2.71012163162231
1657100478.4,2468244,PEDESTRIAN,419519.269683718,4732660.04959798,-2.69358110427856
1657100478.5,2468244,PEDESTRIAN,419519.335759681,4732659.89807502,-2.68119382858276
1657100478.6,2468244,PEDESTRIAN,419519.401122809,4732659.75965773,-2.68119382858276
1657100478.7,2468244,PEDESTRIAN,419519.515387211,4732659.59788614,-2.68119382858276
1657100478.8,2468244,PEDESTRIAN,419519.590720457,4732659.46730328,-2.69255828857422
1657100478.9,2468244,PEDESTRIAN,419519.570773057,4732659.4817723,-2.67777180671692
1657100479.0,2468244,PEDESTRIAN,419519.720686739,4732659.36256037,-2.66948652267456
1657100479.1,2468244,PEDESTRIAN,419519.807502047,4732659.2334964,-2.66075158119202
1657100479.2,2468244,PEDESTRIAN,419519.897588264,4732659.10957308,-2.66075158119202
1657100479.3,2468244,PEDESTRIAN,419519.988078453,4732658.98613096,-2.66075158119202
1657100479.4,2468244,PEDESTRIAN,419520.077891769,4732658.86287464,2.97226333618164
1657100479.5,2468244,PEDESTRIAN,419520.156069978,4732658.71146092,-2.95840096473694
1657100479.6,2468244,PEDESTRIAN,419520.243556169,4732658.56540545,-2.78040742874146
1657100479.7,2468244,PEDESTRIAN,419520.334245435,4732658.43159976,-2.691410779953
1657100479.8,2468244,PEDESTRIAN,419520.4271528,4732658.29981372,-2.66350364685059
1657100479.9,2468244,PEDESTRIAN,419520.524613524,4732658.17110796,-2.66350364685059
1657100480.0,2468244,PEDESTRIAN,419520.485892911,4732658.2410249,-2.61718606948853
1657100480.1,2468244,PEDESTRIAN,419520.720384178,4732658.15121991,-2.60746335983276
1657100480.2,2468244,PEDESTRIAN,419520.861980769,4732658.03063816,-2.59929823875427
1657100480.3,2468244,PEDESTRIAN,419520.989545028,4732657.84936009,-2.5916109085083
1657100480.4,2468244,PEDESTRIAN,419521.145769833,4732657.64576718,-2.58464527130127
1657100480.5,2468244,PEDESTRIAN,419521.259176652,4732657.42178189,-2.58116245269775
1657100480.6,2468244,PEDESTRIAN,419521.380529954,4732657.23977853,-2.56374073028564
1657100480.7,2468244,PEDESTRIAN,419521.480122942,4732657.07786551,-2.56032228469849
1657100480.8,2468244,PEDESTRIAN,419521.596670528,4732656.93580579,-2.56335639953613
1657100480.9,2468244,PEDESTRIAN,419521.748532431,4732656.82855413,-2.5652174949646
1657100481.0,2468244,PEDESTRIAN,419521.936038598,4732656.75312297,-2.5652174949646
1657100481.1,2468244,PEDESTRIAN,419522.036189612,4732656.63721098,-2.5652174949646
1657100481.2,2468244,PEDESTRIAN,419522.1442821,4732656.51023474,-2.68877935409546
1657100481.3,2468244,PEDESTRIAN,419522.288744478,4732656.33282193,-2.82737159729004
1657100481.4,2468244,PEDESTRIAN,419522.272317805,4732656.11005436,-2.9516716003418
1657100481.5,2468244,PEDESTRIAN,419522.298376913,4732655.98696564,-3.06336092948914
1657100481.6,2468244,PEDESTRIAN,419522.401373695,4732655.85633393,2.75280404090881
1657100481.7,2468244,PEDESTRIAN,419522.488910394,4732655.71737738,2.68075013160706
1657100481.8,2468244,PEDESTRIAN,419522.576258638,4732655.57879411,2.62281274795532
